geo,ref_date,age_band,unemployment_rate,employment_rate,participation_rate,age_group_raw,note
Newfoundland and Labrador,2014-07,Older (55+),14.0,28.6,33.3,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-07,Youth (15-24),15.8,52.9,62.8,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-08,All (15+),13.7,52.7,61.0,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-08,Core (25-54),12.1,73.9,84.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-08,Older (55+),16.8,26.9,32.3,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-08,Youth (15-24),16.5,51.8,62.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-09,All (15+),12.8,53.4,61.2,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-09,Core (25-54),11.8,74.6,84.5,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-09,Older (55+),15.2,27.3,32.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-09,Youth (15-24),14.7,53.7,63.0,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-10,All (15+),12.9,53.3,61.2,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-10,Core (25-54),10.6,75.2,84.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-10,Older (55+),16.8,26.4,31.7,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-10,Youth (15-24),17.9,53.5,65.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-11,All (15+),11.8,53.8,61.0,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-11,Core (25-54),10.0,76.1,84.5,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-11,Older (55+),14.8,26.3,30.9,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-11,Youth (15-24),16.3,54.8,65.5,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-12,All (15+),12.1,53.7,61.1,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-12,Core (25-54),10.2,75.9,84.6,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-12,Older (55+),15.8,26.3,31.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2014-12,Youth (15-24),16.1,54.7,65.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-01,All (15+),11.8,54.2,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-01,Core (25-54),10.7,74.8,83.7,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-01,Older (55+),15.4,27.5,32.5,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-01,Youth (15-24),12.3,59.0,67.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-02,All (15+),12.3,53.9,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-02,Core (25-54),10.6,74.8,83.6,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-02,Older (55+),14.5,28.2,33.0,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-02,Youth (15-24),17.0,54.9,66.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-03,All (15+),13.4,53.6,61.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-03,Core (25-54),11.4,74.7,84.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-03,Older (55+),15.8,27.8,33.0,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-03,Youth (15-24),19.1,54.3,67.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-04,All (15+),13.5,53.4,61.7,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-04,Core (25-54),11.6,74.3,84.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-04,Older (55+),14.9,28.1,33.0,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-04,Youth (15-24),20.1,53.8,67.4,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-05,All (15+),14.5,53.1,62.0,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-05,Core (25-54),12.7,73.7,84.4,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-05,Older (55+),17.9,27.2,33.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-05,Youth (15-24),17.6,56.2,68.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-06,All (15+),12.5,54.3,62.1,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-06,Core (25-54),10.6,75.4,84.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-06,Older (55+),14.1,29.3,34.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-06,Youth (15-24),19.1,54.0,66.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-07,All (15+),12.1,54.2,61.7,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-07,Core (25-54),10.3,75.0,83.7,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-07,Older (55+),15.1,29.2,34.4,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-07,Youth (15-24),15.6,54.6,64.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-08,All (15+),12.3,54.3,61.9,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-08,Core (25-54),10.2,75.6,84.1,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-08,Older (55+),15.5,29.2,34.5,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-08,Youth (15-24),17.0,53.6,64.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-09,All (15+),13.9,53.7,62.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-09,Core (25-54),11.4,74.7,84.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-09,Older (55+),18.9,28.5,35.2,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-09,Youth (15-24),17.0,54.4,65.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-10,All (15+),13.1,53.7,61.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-10,Core (25-54),11.7,74.7,84.6,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-10,Older (55+),17.9,27.8,33.8,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-10,Youth (15-24),12.1,57.2,64.9,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-11,All (15+),13.5,53.4,61.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-11,Core (25-54),12.7,74.5,85.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-11,Older (55+),17.5,27.2,32.9,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-11,Youth (15-24),11.5,58.1,65.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-12,All (15+),14.0,53.1,61.7,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-12,Core (25-54),12.2,74.7,85.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-12,Older (55+),19.1,26.1,32.3,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2015-12,Youth (15-24),14.8,57.6,67.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-01,All (15+),14.5,52.4,61.3,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-01,Core (25-54),12.4,74.6,85.2,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-01,Older (55+),18.8,24.9,30.7,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-01,Youth (15-24),17.9,56.9,69.4,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-02,All (15+),14.1,52.7,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-02,Core (25-54),13.0,74.2,85.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-02,Older (55+),18.2,25.6,31.3,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-02,Youth (15-24),13.1,59.1,68.2,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-03,All (15+),13.2,52.5,60.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-03,Core (25-54),11.5,74.9,84.6,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-03,Older (55+),18.4,25.0,30.6,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-03,Youth (15-24),13.4,56.8,65.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-04,All (15+),12.8,53.5,61.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-04,Core (25-54),10.8,76.4,85.7,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-04,Older (55+),17.6,26.4,32.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-04,Youth (15-24),14.9,55.2,64.7,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-05,All (15+),12.2,53.2,60.6,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-05,Core (25-54),11.4,75.1,84.7,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-05,Older (55+),14.1,27.8,32.4,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-05,Youth (15-24),12.9,53.7,61.6,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-06,All (15+),11.9,53.2,60.4,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-06,Core (25-54),10.8,75.8,85.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-06,Older (55+),14.6,26.9,31.6,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-06,Youth (15-24),12.8,54.1,62.1,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-07,All (15+),12.9,52.6,60.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-07,Core (25-54),10.6,75.4,84.3,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-07,Older (55+),17.6,26.2,31.8,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-07,Youth (15-24),17.0,53.4,64.4,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-08,All (15+),12.8,53.0,60.8,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-08,Core (25-54),12.0,74.7,84.8,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-08,Older (55+),14.7,27.4,32.1,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-08,Youth (15-24),14.2,55.7,64.8,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-09,All (15+),13.6,52.6,60.9,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-09,Core (25-54),12.9,74.5,85.5,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-09,Older (55+),12.1,27.7,31.6,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-09,Youth (15-24),19.1,52.4,64.8,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-10,All (15+),14.8,51.5,60.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-10,Core (25-54),13.5,73.1,84.5,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-10,Older (55+),15.9,27.3,32.5,55 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-10,Youth (15-24),19.4,50.8,63.0,15 to 24 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-11,All (15+),14.9,51.5,60.5,15 years and over,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
Newfoundland and Labrador,2016-11,Core (25-54),11.7,73.2,83.0,25 to 54 years,"exploratory — not scored, not AI-Council-reviewed; LFS 14-10-0287-01 SA, Total-Gender"
